ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_MaskLocation,Metadata_compound,Metadata_concentration,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_posNum,Metadata_posPath,Metadata_timeNum,Metadata_wellNum,Metadata_wellPath,AreaShape_Center_X,AreaShape_Center_Y,Math_area_micronsq,TrackObjects_Label
120,1,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,169,32,722.392,1
120,2,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,424,41,1320.234,2
120,3,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,307,84,3313.041,3
120,4,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,316,96,10262.953,4
120,5,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,339,95,10462.234,5
120,6,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,381,102,15718.261,6
120,7,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,220,120,2914.479,7
120,8,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,184,120,3412.681,8
120,9,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,360,129,4483.815,9
120,10,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0026--fsk--2\P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0026--fsk--2/P001--fsk--2/demoplate_01--fsk--2--W0026--P001--T0000--masks.tif,fsk,2,demoplate_01--fsk--2--W0026--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--2,0000,0026,W0026--fsk--2,104,135,2515.918,10
